date,headline_text,primary_category,categories,is_market_prices,is_supply_geopolitics,is_consumer_fuel,market_match_rule,supply_match_rule,consumer_match_rule,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_label
2013-12-12,petrol prices in territory highest retail margin in australia,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2013-12-16,oil and gas industry faces skills shortage,supply_geopolitics,supply_geopolitics,False,True,False,,oil_and_gas_industry,,-0.25,0.0,0.25,0.75,negative
2013-12-16,richard cottee central petroleum license,supply_geopolitics,supply_geopolitics,False,True,False,,petroleum_context,,0.0,0.0,0.0,1.0,neutral
2013-12-23,protest over oil and gas exploration plan off kangaroo island,supply_geopolitics,supply_geopolitics,False,True,False,,oil_and_gas_industry,,-0.0258,0.16,0.168,0.672,neutral
2013-12-29,saudi oil platform,supply_geopolitics,supply_geopolitics,False,True,False,,oil_geopolitical_country,,0.0,0.0,0.0,1.0,neutral
2013-12-30,end to misleading petrol prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.4019,0.0,0.403,0.597,negative
2014-01-01,gaza fuel shortage halts garbage collection,supply_geopolitics,supply_geopolitics,False,True,False,,fuel_shortage_security,,-0.25,0.0,0.286,0.714,negative
2014-01-07,nt fuel prices rise again 12c above national average,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-01-07,petrol price soars more pain at the pump ahead,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.5563,0.0,0.31,0.69,negative
2014-01-09,darwin fuel prices retailer ripoff claims fuel track,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-01-09,rising fuel prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-01-11,south sudan claims recapture of oil producing state from rebels,supply_geopolitics,supply_geopolitics,False,True,False,,oil_core_supply,,-0.2023,0.0,0.167,0.833,negative
2014-01-22,petrol prices unjustified racq,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-02-06,company gets green light to look for shale oil deposits in firs,supply_geopolitics,supply_geopolitics,False,True,False,,shale_oil,,0.0,0.0,0.0,1.0,neutral
2014-02-25,arid lands environment centre oil licence,supply_geopolitics,supply_geopolitics,False,True,False,,oil_exploration_drilling,,0.0,0.0,0.0,1.0,neutral
2014-02-25,central petroleum licence oil eis epa,supply_geopolitics,supply_geopolitics,False,True,False,,petroleum_context,,0.0,0.0,0.0,1.0,neutral
2014-02-25,oil licence central petroleum amadeus basin clc,supply_geopolitics,supply_geopolitics,False,True,False,,oil_exploration_drilling,,0.0,0.0,0.0,1.0,neutral
2014-03-13,submissions on petroleum exploration licence in lithgow area,supply_geopolitics,supply_geopolitics,False,True,False,,petroleum_context,,0.2263,0.213,0.0,0.787,positive
2014-03-17,us seals seize oil tanker,supply_geopolitics,supply_geopolitics,False,True,False,,strategic_oil_tanker,,0.0,0.0,0.0,1.0,neutral
2014-03-18,fuel price wadeye riots claim councillor andrew brown,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.5106,0.0,0.32,0.68,negative
2014-03-21,wadeye diesel fuel cost follow,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-03-26,petroleum exploration legal liability,supply_geopolitics,supply_geopolitics,False,True,False,,petroleum_context,,0.1531,0.548,0.29,0.161,positive
2014-04-02,parkinson treasury gst tax reform fuel excise,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.2023,0.231,0.0,0.769,positive
2014-04-04,raa warns any fuel excise increase a threat to,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.3612,0.19,0.397,0.413,negative
2014-04-13,china's biggest oil company blamed for toxic water contami,supply_geopolitics,supply_geopolitics,False,True,False,,oil_industry_projects,,-0.4767,0.0,0.279,0.721,negative
2014-04-23,waste oil cuts,supply_geopolitics,supply_geopolitics,False,True,False,,oil_policy,,-0.6124,0.0,0.833,0.167,negative
2014-04-29,petrol price discrepancy fuels council probe,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-04-30,china iran us oil missiles,supply_geopolitics,supply_geopolitics,False,True,False,,oil_geopolitical_country,,0.0,0.0,0.0,1.0,neutral
2014-05-08,government mp speaks out against fuel tax rise,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-05-08,government poised to increase fuel excise tax,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.5106,0.462,0.0,0.538,positive
2014-05-08,government poised to increase fuel tax,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.5106,0.518,0.0,0.482,positive
2014-05-08,is increasing the fuel excise a brave step,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.5267,0.362,0.0,0.638,positive
2014-05-09,budget opposition condemns increasing fuel excise,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.5106,0.0,0.398,0.602,negative
2014-05-09,fears fuel excise increase will hit tasmanians harder,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.128,0.207,0.252,0.541,negative
2014-05-09,fears higher fuel prices to put brakes on gold,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.4215,0.0,0.259,0.741,negative
2014-05-09,fuel excise angers nrma,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.5106,0.0,0.524,0.476,negative
2014-05-09,greens criticise increasing the fuel excise,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.4404,0.0,0.367,0.633,negative
2014-05-11,fuel excise to increase in line with inflation,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.3182,0.247,0.0,0.753,positive
2014-05-14,fuel excise and cuts to indigenous programs will hurt regional,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.6808,0.0,0.412,0.588,negative
2014-05-14,hike in fuel excise will not affect livestock transport industry,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-05-20,oil key in spratly islands dispute south china sea,supply_geopolitics,supply_geopolitics,False,True,False,,oil_geopolitical_event,,-0.4019,0.0,0.252,0.748,negative
2014-05-23,residents prepare for lakes oil drilling fight,supply_geopolitics,supply_geopolitics,False,True,False,,oil_exploration_drilling,,-0.3818,0.0,0.302,0.698,negative
2014-05-31,thai oil tanker feared hijacked,supply_geopolitics,supply_geopolitics,False,True,False,,strategic_oil_tanker,,-0.4939,0.0,0.444,0.556,negative
2014-06-04,liberals boast of playing the nats over fuel excise,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.2023,0.184,0.0,0.816,positive
2014-06-04,will abbotts fuel excise hike cost families 40c,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-06-04,will the fuel excise change cost families only 40c a week,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-06-05,hockey and joyce deny liberals duped nationals over fuel tax,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.6369,0.0,0.394,0.606,negative
2014-06-06,long weekend regional fuel prices tipped to be,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-06-13,fuel excise a carbon tax on steroids labor says,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-06-16,iraq is fueling oil fears,market_prices,market_prices;supply_geopolitics,True,True,False,oil_crisis_or_fears,oil_geopolitical_country,,-0.4215,0.0,0.412,0.588,negative
2014-06-17,european oil giant royal dutch shell sells stake,supply_geopolitics,supply_geopolitics,False,True,False,,oil_industry_projects,,0.0,0.0,0.0,1.0,neutral
2014-06-17,ian macdonald threatens to cross the floor on fuel excise,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.3818,0.0,0.224,0.776,negative
2014-06-17,investors nervous about oil supply,supply_geopolitics,supply_geopolitics,False,True,False,,oil_core_supply,,-0.2732,0.0,0.344,0.656,negative
2014-06-18,sunni militants hit iraq oil refinery,supply_geopolitics,supply_geopolitics,False,True,False,,oil_geopolitical_country,,0.0,0.0,0.0,1.0,neutral
2014-06-20,china sends four more oil rigs to south china sea amid tensions,supply_geopolitics,supply_geopolitics,False,True,False,,oil_geopolitical_event,,-0.4019,0.0,0.197,0.803,negative
2014-06-24,greens to vote against fuel excise,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-06-24,greens to vote against fuel excise increase,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.3182,0.277,0.0,0.723,positive
2014-06-24,milne to block fuel excise,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.4404,0.0,0.42,0.58,negative
2014-06-30,nrma calls for fuel excise to pay for hunter roads,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.1027,0.0,0.135,0.865,negative
2014-07-02,investigation finds bus fire caused by fractured oil supply line,supply_geopolitics,supply_geopolitics,False,True,False,,oil_core_supply,,-0.34,0.0,0.211,0.789,negative
2014-07-15,fuel excise increase dumped,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.1027,0.329,0.386,0.286,negative
2014-07-19,indonesias next govt likely to cut fuel subsidies,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.2732,0.0,0.231,0.769,negative
2014-08-02,anchor developed for deep water use by oil and gas sector,supply_geopolitics,supply_geopolitics,False,True,False,,oil_and_gas_industry,,0.0,0.0,0.0,1.0,neutral
2014-08-11,american samoa has pacific best fuel prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.6369,0.412,0.0,0.588,positive
2014-08-13,png pm referred to public prosecutor over oil search share p,market_prices,market_prices,True,False,False,oil_and_financial_market,,,0.296,0.196,0.0,0.804,positive
2014-08-14,bernardi says fuel excise furore a distraction,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.3818,0.0,0.342,0.658,negative
2014-08-14,hockey under pressure over petrol excise,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.296,0.0,0.306,0.694,negative
2014-08-14,nsw fuel excise vox pops,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-08-14,rural drivers unimpressed with joe hockeys comments on fuel tax,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.34,0.0,0.211,0.789,negative
2014-08-15,indonesia budget highlights fuel subsidy challenge,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0772,0.206,0.0,0.794,positive
2014-08-20,accc takes action over alleged petrol price sharing,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.4215,0.286,0.0,0.714,positive
2014-08-22,greens say diesel excise a subsidy,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-08-22,minerals council on diesel excise rebate and greens,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-09-04,racq warns of looming fuel price rise,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.2263,0.0,0.367,0.633,negative
2014-09-11,raa petrol price warning,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.34,0.0,0.444,0.556,negative
2014-09-12,remarkable drop in oil demand slashes prices,supply_geopolitics,supply_geopolitics,False,True,False,,oil_core_supply,,0.0516,0.3,0.45,0.25,positive
2014-09-14,motoring body slams tasmania extravagant petrol prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-09-16,fuel price to rise as aussie dollar drops despite oil supply,supply_geopolitics,supply_geopolitics;consumer_fuel,False,True,True,,oil_core_supply,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-09-16,fuel prices to rise as australian dollar drops,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-09-23,disaster legislation could be used to reduce petrol prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.6249,0.0,0.339,0.661,negative
2014-09-25,fuel price summit to probe high prices in nt,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-10-07,petrol companies defend darwin high fuel prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-10-09,first salvo fired in nt petrol price war,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.8176,0.0,0.556,0.444,negative
2014-10-14,caltex australias sydney oil refinery is closed,supply_geopolitics,supply_geopolitics,False,True,False,,oil_refinery_operations,,0.0,0.0,0.0,1.0,neutral
2014-10-15,community welcomes petroleum exploration licence cancellation,supply_geopolitics,supply_geopolitics,False,True,False,,petroleum_context,,0.5574,0.535,0.0,0.465,positive
2014-10-17,indonesias widodo to hike fuel prices by around 50 pct,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-10-18,indonesian president elect set to raise fuel prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-10-23,price of crude oil slumped on global markets,market_prices,market_prices,True,False,False,crude_oil,,,-0.5719,0.0,0.346,0.654,negative
2014-10-28,fuel excise hike could be a win for rural roads,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.5859,0.322,0.0,0.678,positive
2014-10-28,labor attacks abbott over fuel excise ambush,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.4404,0.0,0.326,0.674,negative
2014-10-28,tax on petrol to increase on november 10,consumer_fuel,consumer_fuel,False,False,True,,,reversed_fuel_price_or_cost,0.3182,0.247,0.0,0.753,positive
2014-10-29,denniss fuel tax indexation the pressure is on,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.296,0.0,0.239,0.761,negative
2014-10-29,nrn greens fuel excise,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-10-29,petrol tax plans fuel outback tourism fears,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.4215,0.0,0.318,0.682,negative
2014-10-31,fuel tax hike is modest and necessary far west mp,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-11-04,gold and oil prices drop against strong us dollar,market_prices,market_prices,True,False,False,oil_price,,,0.296,0.266,0.169,0.565,positive
2014-11-05,market ends lower after global slide in price of oil,market_prices,market_prices,True,False,False,oil_price,,,-0.296,0.0,0.196,0.804,negative
2014-11-05,oil price slide weighs on wall st ftse,market_prices,market_prices,True,False,False,oil_price,,,0.0,0.0,0.0,1.0,neutral
2014-11-05,the oil price is under the pump,market_prices,market_prices,True,False,False,oil_price,,,0.0,0.0,0.0,1.0,neutral
2014-11-10,cost of the fuel tax indexation exaggerated fact check,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.1027,0.0,0.149,0.851,negative
2014-11-10,fact check how much will the fuel tax hike leave,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.0516,0.0,0.118,0.882,negative
2014-11-10,no mandate for fuel tax rise shorten says,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.296,0.0,0.239,0.761,negative
2014-11-10,petrol price rise fuels fears for outback,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.4215,0.0,0.318,0.682,negative
2014-11-11,coal oil and gas companies receive 4 billion dollar in subsidie,supply_geopolitics,supply_geopolitics,False,True,False,,oil_and_gas_industry,,0.0,0.0,0.0,1.0,neutral
2014-11-11,nrma says fuel tax hike to hit hunter motorists hard,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.1027,0.0,0.135,0.865,negative
2014-11-14,indonesia leaves rates on hold amid concerns about fuel price r,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-11-14,weekly wrap clean coal technology and the fuel tax,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.4019,0.252,0.0,0.748,positive
2014-11-27,crude oil prices plumb a fresh four year low,market_prices,market_prices,True,False,False,crude_oil,,,-0.5423,0.176,0.443,0.382,negative
2014-11-27,oil prices continue to languish as supply keeps flowing,market_prices,market_prices,True,False,False,oil_price,,,0.0,0.0,0.0,1.0,neutral
2014-11-27,wall st mixed despite disappointing data and falling oil prices,market_prices,market_prices,True,False,False,oil_price,,,0.2565,0.215,0.131,0.654,positive
2014-11-28,aud local share markets fall in battle over oil market,market_prices,market_prices,True,False,False,oil_market,,,-0.1027,0.172,0.203,0.625,negative
2014-11-28,australian dollar shares fall sharply after oil price plunge,market_prices,market_prices,True,False,False,oil_price,,,0.296,0.216,0.0,0.784,positive
2014-11-28,australian market abandon oil stocks as global,market_prices,market_prices,True,False,False,oil_market,,,-0.4404,0.0,0.326,0.674,negative
2014-11-28,oil price collapses opec nations against cutting production,market_prices,market_prices;supply_geopolitics,True,True,False,oil_price,opec,,-0.4019,0.0,0.381,0.619,negative
2014-12-01,inflation pressures ease on falling oil fuel prices,market_prices,market_prices;consumer_fuel,True,False,True,oil_and_financial_market,,fuel_price_or_cost,-0.1027,0.219,0.342,0.439,negative
2014-12-01,oil price slump a double edged sword,market_prices,market_prices,True,False,False,oil_price,,,0.0,0.0,0.0,1.0,neutral
2014-12-01,upside in oil price slump,market_prices,market_prices,True,False,False,oil_price,,,0.0,0.0,0.0,1.0,neutral
2014-12-02,oil price bounce helps lift australian shares,market_prices,market_prices,True,False,False,oil_price,,,0.5859,0.49,0.0,0.51,positive
2014-12-02,oil price weakness could escalate russian threat,market_prices,market_prices,True,False,False,oil_price,,,-0.7351,0.0,0.554,0.446,negative
2014-12-02,wall st slips despite oil price rebound,market_prices,market_prices,True,False,False,oil_price,,,0.0,0.0,0.0,1.0,neutral
2014-12-03,fuel price difference between metro and country areas questioned,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.1027,0.0,0.149,0.851,negative
2014-12-03,petrol prices to drop on oil fall but airfares to remain steady,market_prices,market_prices;consumer_fuel,True,False,True,oil_price_movement,,fuel_price_or_cost,-0.1406,0.0,0.124,0.876,negative
2014-12-03,wall st rises as energy stocks defy oil price falls,market_prices,market_prices,True,False,False,oil_price,,,0.2732,0.189,0.0,0.811,positive
2014-12-04,wall st rebounds on rising oil prices and energy stocks,market_prices,market_prices,True,False,False,oil_price,,,0.2732,0.189,0.0,0.811,positive
2014-12-05,petrol prices pack the hardest punch at upper hunter bowsers,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-12-09,oil price slide sparks share market sell off,market_prices,market_prices,True,False,False,oil_price,,,0.296,0.239,0.0,0.761,positive
2014-12-09,shares fall as oil hits fresh low,market_prices,market_prices,True,False,False,oil_price_movement,,,0.34,0.425,0.198,0.377,positive
2014-12-11,australian shares drop after sharp fall in oil,market_prices,market_prices,True,False,False,oil_and_financial_market,,,0.0258,0.214,0.204,0.583,neutral
2014-12-11,oil price drop claims first wa victim red fork energy,market_prices,market_prices,True,False,False,oil_price,,,-0.2732,0.158,0.316,0.526,negative
2014-12-11,price of petrol in canberra drops as competition increases,consumer_fuel,consumer_fuel,False,False,True,,,reversed_fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-12-11,wall st drops sharply on oil price slide,market_prices,market_prices,True,False,False,oil_price,,,0.0,0.0,0.0,1.0,neutral
2014-12-12,lower oil price dragging down local energy companies,market_prices,market_prices,True,False,False,oil_price,,,-0.0258,0.204,0.214,0.583,neutral
2014-12-16,global oil price fall drives share market down,market_prices,market_prices,True,False,False,oil_price,,,0.296,0.239,0.0,0.761,positive
2014-12-16,wall st slips as crude oil slides further,market_prices,market_prices,True,False,False,crude_oil,,,-0.5719,0.0,0.346,0.654,negative
2014-12-17,acccs new powers to monitor petrol prices take effect,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-12-19,fuel prices sky high in canberra,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-12-19,marshall welcomes increased accc powers for petrol price monito,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.5859,0.407,0.0,0.593,positive
2014-12-19,new accc powers could investigate canberra petrol prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-12-20,tasmania seeks accc probe into fuel prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-12-22,motorists get christmas bonus with steep fuel price falls,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.5423,0.304,0.0,0.696,positive
2014-12-22,rural tch fuel prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-12-22,tas fuel prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2014-12-23,canberra petrol retailers should match lower sydney prices nrma,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_level,-0.296,0.0,0.216,0.784,negative
2014-12-24,criticism of sydney regional fuel price differences,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.4404,0.0,0.326,0.674,negative
2014-12-30,wall st stagnant as oil fall and greek shares tumble,market_prices,market_prices,True,False,False,oil_price_movement,,,0.296,0.196,0.0,0.804,positive
2015-01-05,petrol prices hit fresh four year low,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0516,0.245,0.223,0.532,positive
2015-01-07,weak crude prices,market_prices,market_prices,True,False,False,crude_oil,,,-0.765,0.0,0.868,0.132,negative
2015-01-08,job losses and write downs tipped for oil and gas industry,supply_geopolitics,supply_geopolitics,False,True,False,,oil_and_gas_industry,,-0.4019,0.0,0.213,0.787,negative
2015-01-15,santos speaks on oil price share price future,market_prices,market_prices,True,False,False,oil_price,,,0.296,0.239,0.0,0.761,positive
2015-01-15,woodside set to cut spending in response to falling oil prices,market_prices,market_prices;supply_geopolitics,True,True,False,oil_price,oil_policy,,-0.4019,0.0,0.291,0.709,negative
2015-01-16,accc regional petrol price probe fuels support,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.4019,0.31,0.0,0.69,positive
2015-01-16,petrol prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2015-01-20,accc encouraged to investigate select tasmania fuel price,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.3612,0.263,0.0,0.737,positive
2015-01-21,australian market rises petrol prices continue to,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2015-01-21,bhp billiton cuts oil rigs in the us,supply_geopolitics,supply_geopolitics,False,True,False,,oil_policy,,-0.296,0.0,0.239,0.761,negative
2015-01-21,bhp ramps up iron ore petroleum production despite price slumps,supply_geopolitics,supply_geopolitics,False,True,False,,petroleum_context,,0.0,0.0,0.0,1.0,neutral
2015-01-21,high oil price gives chinas environmentalists a boost,market_prices,market_prices,True,False,False,oil_price,,,0.4019,0.31,0.0,0.69,positive
2015-01-22,no bushfires cheaper petrol fuelling indigo shire,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_level,-0.296,0.0,0.268,0.732,negative
2015-01-22,nt fuel prices and businesses,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2015-01-22,virgin lowers us airfares as fuel prices plunge,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.128,0.0,0.176,0.824,negative
2015-01-25,petrol prices fall in perth,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2015-01-27,qantas lowers fuel surcharge for frequent flyer bookings,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.128,0.0,0.176,0.824,negative
2015-01-28,inflation to be pulled lower by plunging petrol prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.296,0.0,0.216,0.784,negative
2015-01-30,fuel price falls better than an interest rate cut fitch,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.5859,0.393,0.14,0.467,positive
2015-01-31,islamic state seizes oil facility in northern iraq,supply_geopolitics,supply_geopolitics,False,True,False,,oil_geopolitical_country,,0.0,0.0,0.0,1.0,neutral
2015-02-02,petrol prices drag down inflation but electronics may be on the,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.1154,0.0,0.127,0.873,negative
2015-02-02,santos blames 'volatile oil prices' for imminent job cuts,market_prices,market_prices,True,False,False,oil_price,,,-0.5994,0.0,0.412,0.588,negative
2015-02-03,wall st closes higher after volatile session as oil prices boun,market_prices,market_prices,True,False,False,oil_price,,,0.0,0.0,0.0,1.0,neutral
2015-02-04,agricultural commodities surge on oil price recovery,market_prices,market_prices,True,False,False,oil_price,,,0.0,0.0,0.0,1.0,neutral
2015-02-04,oil prices have they hit bottom,market_prices,market_prices,True,False,False,oil_price,,,0.0,0.0,0.0,1.0,neutral
2015-02-04,us shares jump as oil prices surge,market_prices,market_prices,True,False,False,oil_price,,,0.296,0.268,0.0,0.732,positive
2015-02-05,australian mustard oil production,supply_geopolitics,supply_geopolitics,False,True,False,,oil_core_supply,,0.0,0.0,0.0,1.0,neutral
2015-02-05,oil price rout resumes leaving us markets mixed,market_prices,market_prices,True,False,False,oil_price,,,0.0,0.0,0.0,1.0,neutral
2015-02-06,wall st gains on oil price rebound,market_prices,market_prices,True,False,False,oil_price,,,0.34,0.286,0.0,0.714,positive
2015-02-09,petrol prices shell,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2015-02-11,resource and energy sector shares fall after oil price slips,market_prices,market_prices,True,False,False,oil_price,,,0.5106,0.35,0.0,0.65,positive
2015-02-16,fire breaks out at libyas largest oil field,supply_geopolitics,supply_geopolitics,False,True,False,,oil_infrastructure_disruption,,-0.34,0.0,0.255,0.745,negative
2015-02-20,wall street slides on crude oil price dip,market_prices,market_prices,True,False,False,crude_oil,,,-0.5719,0.0,0.346,0.654,negative
2015-02-24,cyclone marcia fuels fears of petrol price,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.4215,0.0,0.318,0.682,negative
2015-02-26,upper house inquiry into rural fuel prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2015-02-26,watchdog to investigate regional petrol prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
